x,y,h_max,h_media,area_m2,bloque,NOMECONCEL,PARROQUIA,zona,validada
557463.5,4677376.5,12.8,9.9,45,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557457.5,4677376.5,12.8,9.37,47,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557600.5,4677695.5,11.87,9.82,73,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557781.5,4677613.5,12.51,9.21,107,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557634.5,4677519.5,12.0,8.61,132,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557609.5,4677776.5,11.69,9.22,173,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557867.5,4677075.5,12.61,8.56,86,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557670.5,4677737.5,12.27,9.23,88,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557936.5,4677590.5,12.49,9.27,65,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557615.5,4677330.5,12.21,9.92,28,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557575.5,4677577.5,11.4,9.19,89,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557936.5,4677585.5,11.97,9.22,50,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557664.5,4677020.5,11.47,8.49,181,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557497.5,4677447.5,11.17,8.96,108,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557667.5,4677024.5,11.18,8.52,195,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557595.5,4677483.5,11.65,8.16,144,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557639.5,4677547.5,10.82,7.72,91,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557669.5,4677727.5,11.64,8.29,64,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557595.5,4677761.5,10.69,8.46,53,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557643.5,4677403.5,10.68,8.58,89,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557671.5,4677711.5,10.85,8.63,52,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557691.5,4677336.5,11.04,8.32,74,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557672.5,4677718.5,11.01,8.33,77,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557603.5,4677780.5,10.39,9.36,23,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557669.5,4677705.5,10.57,8.26,68,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557615.5,4677782.5,10.17,8.41,31,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557635.5,4677537.5,10.02,7.93,77,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557609.5,4677350.5,12.8,9.16,23,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557681.5,4677460.5,9.63,7.74,218,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557629.5,4677535.5,10.16,8.21,43,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557480.5,4677355.5,9.44,8.02,35,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557487.5,4677360.5,9.55,7.61,84,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557625.5,4677401.5,9.37,7.25,42,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557563.5,4677711.5,9.14,7.53,64,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557686.5,4677293.5,8.74,7.61,73,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557971.5,4677045.5,8.61,7.22,131,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557589.5,4677690.5,8.68,7.06,59,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557600.5,4677438.5,8.8,7.2,42,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557592.5,4677593.5,8.29,6.96,114,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557681.5,4677283.5,8.57,7.12,49,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557681.5,4677297.5,8.14,6.9,60,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557674.5,4677281.5,8.36,7.39,28,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557961.5,4677060.5,7.93,6.93,86,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557984.5,4677045.5,7.93,7.15,44,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557735.5,4677702.5,8.58,7.58,15,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557553.5,4677477.5,8.2,6.62,55,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557653.5,4677042.5,7.89,6.68,30,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557565.5,4677495.5,7.9,6.94,33,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557952.5,4677466.5,8.25,6.99,14,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557671.5,4677302.5,7.55,6.65,42,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557594.5,4677359.5,7.35,6.57,41,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557612.5,4677433.5,7.34,6.67,34,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557620.5,4677756.5,7.35,6.39,27,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557609.5,4677381.5,7.5,6.33,51,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557722.5,4677595.5,7.41,6.25,33,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557569.5,4677480.5,7.18,6.59,16,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557645.5,4677288.5,8.92,7.33,10,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557588.5,4677759.5,6.79,6.41,17,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557660.5,4677442.5,7.32,6.59,9,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557549.5,4677471.5,6.89,6.19,38,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557664.5,4677446.5,7.17,6.39,15,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557587.5,4677328.5,7.02,6.88,6,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557632.5,4677410.5,6.74,6.19,13,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557729.5,4677597.5,6.37,6.02,23,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557693.5,4677318.5,6.5,6.16,17,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557669.5,4677448.5,7.09,6.52,7,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557991.5,4677109.5,6.33,5.9,29,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557588.5,4677549.5,6.25,5.89,12,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557613.5,4677748.5,6.04,5.89,8,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557577.5,4677508.5,6.33,6.06,6,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557772.5,4677455.5,5.88,5.84,4,PNOA-2024-GAL-557-4678-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557830.5,4678531.5,24.31,12.51,575,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557822.5,4678525.5,22.04,15.11,119,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557794.5,4678373.5,15.28,10.88,255,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557607.5,4678374.5,15.35,10.74,158,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557616.5,4678377.5,14.21,11.21,99,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557871.5,4678519.5,14.07,9.97,312,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557742.5,4678300.5,12.69,9.77,190,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557886.5,4678523.5,12.0,9.92,72,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557749.5,4678304.5,12.22,9.19,187,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557843.5,4678538.5,11.57,8.4,103,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557891.5,4678527.5,11.05,8.22,117,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557807.5,4678539.5,11.05,8.02,161,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557628.5,4678394.5,11.04,8.72,88,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557632.5,4678391.5,11.0,8.53,60,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557799.5,4678524.5,10.79,7.95,48,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557632.5,4678399.5,11.21,7.73,64,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557772.5,4678335.5,10.3,8.43,148,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557778.5,4678394.5,10.55,7.86,175,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557764.5,4678329.5,10.81,8.0,130,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557792.5,4678520.5,11.11,7.52,104,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557593.5,4678395.5,10.98,7.68,100,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557619.5,4678399.5,10.62,7.99,123,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557846.5,4678561.5,10.87,7.43,130,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557828.5,4678553.5,13.38,7.52,60,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557857.5,4678534.5,9.97,7.47,59,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557879.5,4678536.5,9.8,7.15,120,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557820.5,4678577.5,9.53,6.99,182,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557595.5,4678377.5,9.68,7.42,44,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557853.5,4678545.5,9.49,7.26,76,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557599.5,4678398.5,9.62,7.68,38,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557807.5,4678555.5,9.17,7.33,91,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557796.5,4678541.5,9.27,7.26,105,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557755.5,4678319.5,8.73,7.11,39,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557794.5,4678559.5,8.65,7.12,42,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557844.5,4678548.5,9.6,7.33,26,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557898.5,4678533.5,8.68,7.18,29,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557786.5,4678387.5,8.57,7.04,58,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557603.5,4678415.5,7.88,6.49,50,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557882.5,4678553.5,7.93,6.56,40,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557601.5,4678423.5,7.84,6.45,29,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557721.5,4678480.5,8.15,6.31,32,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557826.5,4678567.5,7.02,6.36,37,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557831.5,4678564.5,8.0,6.69,11,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557733.5,4678342.5,7.39,6.14,44,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557839.5,4678584.5,7.09,6.27,29,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557716.5,4678489.5,7.08,6.63,9,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557906.5,4678529.5,6.89,6.34,14,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557829.5,4678576.5,7.55,6.2,18,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557908.5,4678526.5,6.63,6.2,16,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557620.5,4678427.5,7.03,6.27,12,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557820.5,4678557.5,7.09,6.67,11,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557600.5,4678409.5,6.75,6.34,9,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557831.5,4678580.5,6.7,6.24,10,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557714.5,4678288.5,6.41,6.11,10,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557633.5,4678424.5,6.53,5.96,17,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557854.5,4678554.5,6.45,6.0,15,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557842.5,4678569.5,6.76,6.08,11,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557640.5,4678407.5,6.25,5.91,20,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557900.5,4678513.5,6.39,6.0,8,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557789.5,4678536.5,6.76,6.23,6,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557846.5,4678573.5,6.05,5.85,8,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557627.5,4678430.5,6.14,5.84,11,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557868.5,4678577.5,6.02,5.81,9,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557868.5,4678548.5,6.27,6.11,4,PNOA-2024-GAL-557-4679-H29-NPC01,A Cañiza,Petán (San Xián),111_935,True
557008.5,4679994.5,15.61,11.12,66,PNOA-2024-GAL-557-4680-H29-NPC01,Covelo,Godóns (Santa María),111_935,True
557139.5,4680743.5,28.66,14.05,297,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557084.5,4680718.5,22.92,14.38,143,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557038.5,4680099.5,23.64,12.72,291,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557302.5,4680453.5,22.06,12.93,181,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557007.5,4680021.5,20.57,13.35,432,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557022.5,4680084.5,19.09,11.68,157,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557023.5,4680089.5,19.13,11.23,81,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557132.5,4680731.5,17.66,11.4,319,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557160.5,4680719.5,16.82,10.35,387,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557088.5,4680706.5,16.79,10.94,187,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557311.5,4680475.5,16.37,9.33,390,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557056.5,4680680.5,14.96,9.96,176,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557154.5,4680737.5,14.48,9.8,456,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557151.5,4680885.5,13.17,9.93,283,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557111.5,4680732.5,13.56,9.16,306,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557031.5,4680031.5,12.87,8.71,90,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557006.5,4680045.5,12.71,9.76,280,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557088.5,4680874.5,13.1,8.67,144,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557120.5,4680981.5,13.03,9.1,155,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557139.5,4680886.5,12.32,8.71,211,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557097.5,4680895.5,12.79,9.46,72,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557027.5,4680075.5,12.63,8.21,164,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557142.5,4680882.5,11.86,9.91,105,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557005.5,4680721.5,12.38,9.71,54,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557143.5,4680877.5,12.33,9.44,60,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557112.5,4680972.5,12.65,9.19,81,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557086.5,4680866.5,12.47,8.66,101,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557095.5,4680710.5,12.41,8.8,70,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557045.5,4680684.5,12.31,8.25,154,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557093.5,4680898.5,11.53,8.78,99,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557084.5,4680861.5,11.82,8.46,143,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557039.5,4680040.5,11.52,8.23,227,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557138.5,4680712.5,11.35,8.97,211,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557024.5,4680033.5,12.13,8.31,122,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557074.5,4680929.5,11.71,8.15,169,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557023.5,4680056.5,11.72,8.51,69,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557063.5,4680684.5,11.6,8.24,75,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557100.5,4680725.5,11.47,9.07,86,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557026.5,4680022.5,11.5,7.69,81,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557111.5,4680978.5,10.36,8.76,71,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557147.5,4680748.5,10.76,8.36,47,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557080.5,4680919.5,10.74,8.13,91,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557318.5,4680486.5,10.42,8.28,117,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557086.5,4680942.5,10.74,8.0,83,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557307.5,4680465.5,10.36,7.57,52,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557094.5,4680719.5,10.41,8.8,26,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557066.5,4680689.5,10.67,8.06,51,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557076.5,4680884.5,9.8,7.73,75,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557148.5,4680753.5,10.22,7.78,60,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557095.5,4680888.5,10.2,7.74,66,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557090.5,4680691.5,8.89,7.45,49,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557088.5,4680686.5,8.96,7.5,113,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557176.5,4680742.5,9.79,7.37,39,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557062.5,4680933.5,9.08,7.24,178,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557073.5,4680908.5,8.71,7.13,52,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557097.5,4680958.5,9.51,7.29,32,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557075.5,4680850.5,8.68,7.37,60,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557078.5,4680877.5,8.59,7.49,40,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557183.5,4680737.5,8.52,6.9,82,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557058.5,4680924.5,8.14,6.92,36,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557053.5,4680928.5,7.99,6.86,56,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557026.5,4680064.5,8.57,6.69,29,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557072.5,4680950.5,7.97,6.79,64,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557081.5,4680891.5,7.72,6.58,43,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557030.5,4680043.5,7.63,6.65,24,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557107.5,4680994.5,7.6,6.38,46,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557087.5,4680962.5,7.16,6.54,23,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557077.5,4680689.5,6.47,6.06,28,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557070.5,4680712.5,7.31,6.1,18,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
557044.5,4680697.5,6.56,6.29,7,PNOA-2024-GAL-557-4681-H29-NPC01,Covelo,Godóns (Santa María),111_936,True
