x,y,h_max,h_media,area_m2,bloque,NOMECONCEL,PARROQUIA,zona,validada,pred_prohibida,p_eucalipto,p_frondosa,p_pino
558219.5,4665042.5,9.67,7.49,65,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8268,0.0591,0.1141
558028.5,4665539.5,9.68,7.82,58,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9674,0.0176,0.015
558588.5,4665404.5,9.22,7.67,65,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.4387,0.3334,0.2279
558616.5,4665716.5,9.13,7.82,55,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9281,0.0031,0.0688
558629.5,4665810.5,9.43,7.03,50,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9032,0.0184,0.0783
558205.5,4665530.5,9.95,7.46,42,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.709,0.2318,0.0593
558184.5,4665423.5,9.31,7.84,30,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,0,0.2843,0.5569,0.1588
558615.5,4665905.5,9.2,6.88,48,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7926,0.106,0.1013
558177.5,4665394.5,8.88,7.25,124,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8863,0.0835,0.0303
558034.5,4665235.5,9.0,7.29,59,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.719,0.0599,0.2211
558028.5,4665533.5,8.94,7.29,60,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9355,0.0538,0.0107
558076.5,4665445.5,8.83,7.65,20,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.966,0.028,0.006
558103.5,4665389.5,8.72,7.33,68,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.4182,0.1586,0.4232
558277.5,4665697.5,8.51,7.2,73,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8919,0.0588,0.0493
558395.5,4665540.5,8.55,7.08,76,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5838,0.0066,0.4096
558072.5,4665601.5,9.15,7.17,41,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8691,0.0209,0.11
558386.5,4665094.5,9.3,7.21,33,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8531,0.1365,0.0103
558006.5,4665113.5,8.56,6.9,81,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.1234,0.3118,0.5648
558572.5,4665893.5,8.71,7.43,29,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7784,0.0872,0.1344
558569.5,4665262.5,8.42,7.14,64,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8809,0.0139,0.1052
558152.5,4665567.5,8.69,7.25,38,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7619,0.0362,0.2019
558723.5,4665485.5,8.6,7.07,44,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6687,0.0361,0.2953
558640.5,4665917.5,8.79,7.11,31,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9434,0.0482,0.0084
558166.5,4665432.5,8.26,7.17,31,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.4172,0.3075,0.2753
558381.5,4665412.5,8.3,6.76,31,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9576,0.0036,0.0388
558556.5,4665391.5,7.92,6.67,82,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7942,0.0233,0.1825
558791.5,4665011.5,8.14,7.05,43,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8798,0.021,0.0992
558760.5,4665601.5,8.45,6.9,27,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9505,0.0108,0.0387
558764.5,4665549.5,8.18,6.99,39,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5762,0.0237,0.4002
558349.5,4665389.5,7.97,7.31,22,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9684,0.02,0.0116
558630.5,4665884.5,8.45,7.15,16,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6315,0.0859,0.2826
558393.5,4665303.5,9.61,7.99,18,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.888,0.0177,0.0943
558096.5,4665215.5,8.11,6.91,51,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7994,0.0413,0.1593
558653.5,4665860.5,8.29,6.73,54,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6253,0.0768,0.2979
558495.5,4665578.5,8.14,7.26,19,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.2641,0.0268,0.7091
558408.5,4665110.5,8.46,6.66,29,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8878,0.031,0.0812
558605.5,4665877.5,7.92,6.8,38,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6246,0.0434,0.332
558376.5,4665392.5,8.23,7.24,18,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9657,0.0278,0.0065
558389.5,4665305.5,8.94,7.89,16,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6498,0.2923,0.0579
558085.5,4665485.5,8.05,6.84,23,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8369,0.1494,0.0137
558135.5,4665094.5,8.08,6.65,38,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9283,0.0577,0.0139
558042.5,4665249.5,8.63,6.78,31,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5631,0.0492,0.3877
558393.5,4665409.5,8.63,7.1,23,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8789,0.0223,0.0988
558144.5,4665567.5,8.1,7.03,21,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7641,0.0809,0.155
558445.5,4665088.5,7.86,6.99,26,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8751,0.0179,0.107
558655.5,4665845.5,7.58,6.84,33,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.816,0.0421,0.1419
558403.5,4665111.5,7.5,6.61,30,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9096,0.0476,0.0428
558563.5,4665166.5,7.84,6.73,22,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6302,0.0275,0.3423
558172.5,4665409.5,7.2,6.67,40,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8691,0.0121,0.1188
558625.5,4665816.5,7.5,6.55,28,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.682,0.0077,0.3103
558493.5,4665093.5,7.19,6.72,30,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5614,0.042,0.3966
558634.5,4665160.5,7.07,6.52,40,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5057,0.2588,0.2354
558586.5,4665844.5,7.14,6.48,23,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7265,0.1006,0.1728
558559.5,4665382.5,6.93,6.62,34,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7161,0.0097,0.2742
558173.5,4665414.5,7.09,6.61,36,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8058,0.0817,0.1125
558357.5,4665066.5,8.05,6.32,20,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.872,0.0189,0.1091
558494.5,4665276.5,6.91,6.39,30,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7876,0.1084,0.104
558394.5,4665549.5,7.02,6.45,22,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8464,0.0114,0.1422
558636.5,4665826.5,7.46,6.46,23,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6697,0.0044,0.3259
558488.5,4665604.5,7.16,6.31,16,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7275,0.0455,0.227
558206.5,4665697.5,7.32,6.62,11,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.2916,0.0337,0.6747
558374.5,4665406.5,6.98,6.25,19,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8254,0.1136,0.061
558601.5,4665133.5,6.73,6.19,23,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5436,0.3211,0.1353
558406.5,4665614.5,7.18,6.28,22,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5484,0.0489,0.4027
558567.5,4665270.5,6.97,6.08,30,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8489,0.0193,0.1318
558227.5,4665480.5,6.91,6.14,19,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5469,0.4241,0.0291
558561.5,4665282.5,6.45,6.2,17,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.4352,0.0762,0.4887
558659.5,4665861.5,6.79,6.23,13,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.788,0.0547,0.1573
558270.5,4665695.5,6.45,6.12,15,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5682,0.249,0.1828
558216.5,4665568.5,7.1,6.0,18,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.2205,0.3267,0.4528
558640.5,4665878.5,6.34,6.14,19,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.4369,0.2371,0.326
558729.5,4665530.5,6.82,6.25,9,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7738,0.0736,0.1527
558013.5,4665118.5,6.67,6.03,14,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6391,0.333,0.028
558646.5,4665891.5,6.87,6.33,8,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7662,0.1031,0.1307
558388.5,4665391.5,6.41,6.39,6,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.723,0.1575,0.1196
558798.5,4665389.5,6.75,6.34,7,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5299,0.1182,0.3518
558064.5,4665579.5,6.44,6.06,15,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9587,0.0064,0.0348
558603.5,4665191.5,6.22,5.96,17,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.4781,0.307,0.2149
558586.5,4665177.5,6.26,5.96,14,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8891,0.0292,0.0817
558016.5,4665237.5,6.44,5.94,23,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6663,0.0646,0.2691
558023.5,4665150.5,6.29,6.02,12,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7884,0.1436,0.068
558227.5,4665492.5,6.32,5.79,38,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,0,0.0591,0.8153,0.1256
558085.5,4665511.5,6.16,5.88,13,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.2497,0.0739,0.6764
558083.5,4665371.5,6.81,6.39,5,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7874,0.0848,0.1278
558202.5,4665027.5,6.56,5.95,10,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8524,0.0786,0.069
558626.5,4665187.5,6.16,5.77,25,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7294,0.1505,0.12
558577.5,4665295.5,6.08,5.85,13,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8994,0.0129,0.0876
558012.5,4665155.5,6.74,5.84,16,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9366,0.0318,0.0316
558062.5,4665538.5,6.95,6.65,3,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5677,0.0277,0.4046
558629.5,4665036.5,6.49,6.07,4,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.1656,0.0604,0.774
558652.5,4665824.5,6.27,5.91,6,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.869,0.037,0.094
558637.5,4665459.5,6.49,6.02,11,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7605,0.15,0.0895
558350.5,4665518.5,6.04,5.87,6,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8017,0.0113,0.1869
558573.5,4665149.5,6.05,6.04,4,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9525,0.0055,0.042
558405.5,4665610.5,6.7,6.08,6,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5508,0.005,0.4442
558084.5,4665358.5,6.05,5.87,5,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,0,0.3463,0.5639,0.0898
558645.5,4665469.5,6.69,6.35,3,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5343,0.3052,0.1605
558055.5,4665403.5,5.81,5.71,5,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.741,0.0447,0.2142
558086.5,4665367.5,6.15,5.89,5,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7518,0.1797,0.0685
558661.5,4665832.5,6.1,6.02,3,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7027,0.0447,0.2527
558535.5,4665293.5,5.91,5.67,7,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8148,0.0995,0.0857
558016.5,4665146.5,6.5,6.07,3,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6387,0.3173,0.0439
558011.5,4665149.5,5.91,5.8,4,PNOA-2024-GAL-558-4666-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7001,0.1962,0.1037
558700.5,4666599.5,39.55,25.15,436,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8554,0.1224,0.0222
558866.5,4666285.5,37.67,28.87,140,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7082,0.168,0.1238
558313.5,4666213.5,34.89,20.96,364,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8921,0.047,0.0609
558365.5,4666663.5,32.48,19.17,497,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5406,0.0922,0.3672
558288.5,4666628.5,29.49,20.44,430,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.3358,0.1752,0.489
558964.5,4666520.5,29.4,18.39,431,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,0,0.4133,0.5181,0.0686
558960.5,4666521.5,29.1,18.86,210,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7856,0.1212,0.0932
558991.5,4666346.5,28.5,21.5,296,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5376,0.0326,0.4298
558985.5,4666406.5,27.14,21.78,238,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.2543,0.1647,0.581
558355.5,4666662.5,26.39,19.87,205,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.4585,0.1684,0.3731
558294.5,4666655.5,26.2,19.73,499,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,0,0.1045,0.8348,0.0607
558988.5,4666958.5,25.21,17.27,109,PNOA-2024-GAL-558-4667-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True,1,0.7141,0.0484,0.2375
558816.5,4666051.5,23.45,16.69,546,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7077,0.2235,0.0687
558412.5,4666677.5,23.48,18.14,86,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.795,0.0155,0.1894
558943.5,4666965.5,23.25,16.25,191,PNOA-2024-GAL-558-4667-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True,1,0.6929,0.1016,0.2055
558982.5,4666953.5,23.28,14.32,195,PNOA-2024-GAL-558-4667-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True,1,0.8417,0.0872,0.0711
558701.5,4666095.5,23.04,16.16,382,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9214,0.0429,0.0357
558233.5,4666582.5,22.72,17.17,239,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.4871,0.4047,0.1082
558227.5,4666589.5,23.43,17.59,94,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6894,0.1977,0.113
558287.5,4666643.5,23.02,16.84,269,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8128,0.1536,0.0336
558689.5,4666117.5,22.56,14.36,287,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5882,0.0545,0.3574
558245.5,4666611.5,22.35,14.79,323,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8699,0.1078,0.0223
558418.5,4666678.5,22.04,17.64,64,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8527,0.0075,0.1398
558244.5,4666602.5,21.68,16.45,290,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6101,0.1549,0.235
558811.5,4666444.5,21.02,19.7,63,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8927,0.0352,0.0721
558815.5,4666438.5,20.67,17.88,100,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8012,0.1616,0.0372
558785.5,4666444.5,20.62,16.7,299,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7073,0.1845,0.1081
558799.5,4666450.5,20.6,16.58,168,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8548,0.1068,0.0384
558798.5,4666441.5,20.32,17.58,208,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8245,0.1047,0.0707
558810.5,4666435.5,20.26,16.54,77,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,0,0.3717,0.5206,0.1077
558215.5,4666328.5,20.61,16.25,216,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9317,0.0385,0.0298
558984.5,4666529.5,20.37,16.34,178,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8051,0.0659,0.129
558268.5,4666604.5,20.09,14.22,376,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8721,0.0947,0.0331
558272.5,4666541.5,20.1,16.2,215,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6955,0.1823,0.1221
558330.5,4666625.5,19.76,15.03,180,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.666,0.0222,0.3118
558946.5,4666952.5,19.58,13.95,206,PNOA-2024-GAL-558-4667-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True,1,0.8971,0.0324,0.0705
558256.5,4666590.5,19.49,14.73,245,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8179,0.0136,0.1685
558254.5,4666597.5,19.68,16.47,102,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9316,0.0453,0.0231
558779.5,4666447.5,19.04,14.95,147,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6072,0.3275,0.0653
558782.5,4666452.5,19.05,14.14,270,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6944,0.2905,0.0151
558635.5,4666169.5,18.91,12.71,442,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9473,0.0436,0.0091
558248.5,4666591.5,18.93,16.99,110,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8555,0.1208,0.0237
558983.5,4666127.5,18.95,15.98,51,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.2446,0.1521,0.6033
558278.5,4666545.5,18.79,13.8,229,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.682,0.225,0.093
558968.5,4666953.5,18.76,12.34,200,PNOA-2024-GAL-558-4667-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True,1,0.4587,0.1021,0.4392
558321.5,4666629.5,18.52,16.45,60,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8234,0.0033,0.1733
558967.5,4666936.5,18.52,12.92,109,PNOA-2024-GAL-558-4667-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True,1,0.4903,0.0427,0.467
558285.5,4666605.5,18.49,13.56,500,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.448,0.1922,0.3598
558043.5,4666190.5,20.08,12.45,219,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8332,0.0547,0.1121
558117.5,4666329.5,18.29,13.64,196,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.6852,0.0344,0.2804
558716.5,4666462.5,18.18,14.21,205,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8237,0.158,0.0183
558989.5,4666538.5,18.04,16.96,80,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.9334,0.0363,0.0303
558216.5,4666991.5,17.9,13.76,412,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.7612,0.0781,0.1607
558954.5,4666962.5,17.86,14.49,59,PNOA-2024-GAL-558-4667-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True,1,0.2444,0.0988,0.6568
558959.5,4666956.5,17.74,13.68,81,PNOA-2024-GAL-558-4667-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True,1,0.272,0.2099,0.5181
558714.5,4666072.5,17.6,12.27,180,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.8977,0.092,0.0103
558114.5,4666317.5,17.26,12.3,228,PNOA-2024-GAL-558-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True,1,0.5797,0.0643,0.3559
