x,y,h_max,h_media,area_m2,bloque,NOMECONCEL,PARROQUIA,zona,validada,pred_prohibida,p_eucalipto,p_frondosa,p_pino
551895.5,4732974.5,18.52,16.19,103,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0668,0.7211,0.212
551836.5,4732923.5,18.6,15.43,248,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0594,0.6758,0.2648
551827.5,4732917.5,18.67,15.02,245,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0826,0.1841,0.7333
551815.5,4732876.5,18.35,16.35,61,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0476,0.3491,0.6033
551826.5,4732865.5,19.41,12.78,268,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1067,0.256,0.6373
551815.5,4732884.5,19.1,15.22,55,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0465,0.1228,0.8307
551920.5,4732330.5,18.31,14.63,116,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0437,0.1288,0.8275
551927.5,4732325.5,17.69,14.11,279,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.063,0.1782,0.7588
551615.5,4732711.5,18.13,13.76,79,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.2075,0.1448,0.6478
551782.5,4732907.5,19.27,12.11,69,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1094,0.1142,0.7765
551894.5,4732966.5,17.57,14.78,70,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0434,0.5558,0.4008
551820.5,4732922.5,17.52,15.85,59,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1033,0.3381,0.5587
551829.5,4732951.5,17.56,14.12,94,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0673,0.1405,0.7922
551833.5,4732947.5,17.13,13.4,158,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1002,0.1686,0.7312
551504.5,4732779.5,17.17,12.4,255,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0583,0.5981,0.3436
551735.5,4732182.5,17.35,13.12,104,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0661,0.1857,0.7482
551717.5,4732162.5,17.06,11.51,153,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.032,0.4094,0.5586
551780.5,4732301.5,17.01,11.69,259,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0304,0.4408,0.5288
551469.5,4732958.5,16.78,13.23,196,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0512,0.6692,0.2796
551619.5,4732706.5,17.18,14.6,39,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1332,0.1875,0.6793
551596.5,4732728.5,16.66,12.63,314,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0549,0.1768,0.7683
551631.5,4732127.5,16.72,12.27,54,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.2557,0.2827,0.4616
551628.5,4732125.5,17.22,11.42,146,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.4154,0.2129,0.3718
551829.5,4732943.5,16.53,13.71,74,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1324,0.1612,0.7063
551991.5,4732793.5,16.18,12.97,204,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.1502,0.5114,0.3385
551713.5,4732229.5,17.01,11.68,109,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.076,0.0985,0.8255
551866.5,4732943.5,16.37,12.77,126,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0377,0.2071,0.7552
551818.5,4732941.5,16.25,14.18,65,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0783,0.3599,0.5618
551510.5,4732788.5,15.84,12.19,228,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0475,0.217,0.7355
551823.5,4732942.5,15.99,14.01,89,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1321,0.4901,0.3779
551717.5,4732219.5,16.12,11.04,173,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0826,0.0777,0.8397
551849.5,4732959.5,15.39,11.5,302,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0297,0.5152,0.4552
551832.5,4732959.5,15.5,12.28,126,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1116,0.2098,0.6786
551359.5,4732584.5,15.32,10.01,125,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.3294,0.4079,0.2627
551879.5,4732971.5,15.24,12.79,255,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0486,0.1457,0.8057
551825.5,4732973.5,15.49,12.2,125,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0594,0.029,0.9117
551792.5,4732899.5,16.56,12.04,101,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0425,0.0346,0.9229
551689.5,4732168.5,15.82,10.11,277,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0555,0.4933,0.4512
551888.5,4732963.5,14.96,13.86,40,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0875,0.2377,0.6748
551952.5,4732905.5,14.85,11.57,239,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0427,0.5972,0.3601
551948.5,4732907.5,14.75,10.43,216,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1085,0.3729,0.5186
551720.5,4732190.5,15.24,10.46,112,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1039,0.0905,0.8055
551493.5,4732794.5,14.52,10.59,214,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0964,0.6125,0.2911
551388.5,4732604.5,14.75,10.15,250,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0843,0.2043,0.7114
551994.5,4732783.5,14.24,12.8,84,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0638,0.1386,0.7976
551838.5,4732994.5,14.41,11.67,93,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0364,0.7453,0.2183
551524.5,4732647.5,14.26,10.22,204,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0436,0.2665,0.6899
551718.5,4732210.5,15.01,11.37,80,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1716,0.2027,0.6257
551521.5,4732795.5,13.79,11.04,194,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0348,0.2468,0.7183
551771.5,4732290.5,14.35,10.54,109,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.027,0.0966,0.8764
551973.5,4732729.5,14.01,10.37,101,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.169,0.2817,0.5493
551769.5,4732284.5,13.77,10.65,113,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0256,0.0814,0.893
551989.5,4732781.5,13.52,11.75,46,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.2289,0.2856,0.4854
551530.5,4732801.5,13.65,10.16,176,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0881,0.2734,0.6385
551382.5,4732593.5,13.48,10.32,165,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1165,0.3114,0.5721
551918.5,4732954.5,13.21,10.47,84,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0703,0.6419,0.2878
551806.5,4732900.5,13.25,11.01,57,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0911,0.6071,0.3019
551557.5,4732669.5,12.92,9.47,260,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0757,0.2603,0.664
551698.5,4732160.5,12.81,9.01,123,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0489,0.1882,0.763
551954.5,4732937.5,12.85,8.47,389,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0705,0.5786,0.3509
551476.5,4732752.5,12.49,10.22,116,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1558,0.4796,0.3646
551465.5,4732740.5,12.24,10.17,227,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.087,0.3788,0.5342
551977.5,4732758.5,12.15,9.44,231,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0948,0.0331,0.8721
551865.5,4732970.5,11.9,10.12,170,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0862,0.1881,0.7258
551537.5,4732663.5,12.93,9.53,59,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0842,0.1521,0.7637
551986.5,4732923.5,12.23,9.21,73,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.099,0.3974,0.5037
551986.5,4732911.5,12.14,9.53,70,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0883,0.4195,0.4921
551706.5,4732198.5,12.33,8.55,124,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,0,0.1008,0.6141,0.2851
551701.5,4732205.5,11.74,9.05,79,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1351,0.1365,0.7283
551937.5,4732934.5,11.43,9.08,214,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1694,0.1886,0.642
551495.5,4732768.5,11.68,9.36,109,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1183,0.3826,0.4991
551702.5,4732209.5,11.62,8.98,70,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1827,0.1482,0.6691
551537.5,4732657.5,13.88,8.36,179,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0761,0.5322,0.3917
551709.5,4732159.5,12.05,8.43,60,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0534,0.1688,0.7778
551972.5,4732709.5,11.56,8.78,117,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1541,0.081,0.7649
551936.5,4732105.5,10.85,9.29,154,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.2834,0.2122,0.5044
551700.5,4732147.5,10.82,8.63,123,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1621,0.0636,0.7743
551740.5,4732053.5,10.52,8.92,41,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0303,0.4722,0.4975
551926.5,4732921.5,10.31,8.43,87,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0757,0.1572,0.7671
551475.5,4732615.5,10.37,8.19,70,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1132,0.2053,0.6815
551972.5,4732225.5,10.06,8.7,107,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1491,0.1436,0.7072
551763.5,4732898.5,11.11,8.26,115,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0682,0.0403,0.8915
551387.5,4732708.5,10.16,7.71,178,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1928,0.3963,0.4109
551664.5,4732188.5,10.23,8.42,67,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.103,0.0603,0.8367
551971.5,4732219.5,10.03,8.39,67,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.2411,0.2001,0.5587
551505.5,4732942.5,9.35,7.96,105,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1943,0.2694,0.5363
551664.5,4732968.5,9.54,7.63,45,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0579,0.2381,0.7039
551578.5,4732699.5,9.71,7.43,41,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1715,0.3287,0.4997
551952.5,4732928.5,9.02,7.55,37,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0697,0.3293,0.601
551447.5,4732589.5,8.85,8.0,35,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1705,0.2075,0.622
551671.5,4732169.5,9.15,7.28,63,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0417,0.1167,0.8416
551745.5,4732931.5,8.65,7.14,101,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0585,0.0947,0.8468
551666.5,4732172.5,8.81,7.5,36,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.099,0.1947,0.7063
551897.5,4732009.5,8.26,7.35,63,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0903,0.3703,0.5394
551674.5,4732965.5,8.52,7.07,47,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0274,0.0923,0.8803
551529.5,4732826.5,8.12,6.98,58,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1689,0.3277,0.5034
551896.5,4732020.5,8.33,6.95,30,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0555,0.0609,0.8837
551377.5,4732699.5,8.73,7.14,20,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.2268,0.1475,0.6257
551372.5,4732587.5,7.82,6.65,162,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0492,0.6256,0.3251
551629.5,4732168.5,8.1,7.41,15,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.2151,0.318,0.4669
551606.5,4732265.5,7.35,6.63,33,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.2267,0.253,0.5203
551750.5,4732053.5,7.45,6.56,26,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.063,0.2256,0.7114
551849.5,4732943.5,7.64,6.49,47,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0425,0.1091,0.8484
551622.5,4732242.5,7.45,6.63,24,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.2492,0.3688,0.3819
551625.5,4732236.5,7.34,6.62,32,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1114,0.3235,0.5651
551615.5,4732252.5,7.34,6.43,40,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1751,0.2506,0.5743
551755.5,4732935.5,6.86,6.44,57,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0758,0.1682,0.756
551351.5,4732601.5,7.5,6.62,15,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.067,0.1095,0.8235
551974.5,4732741.5,7.12,6.39,22,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.2027,0.1338,0.6635
551628.5,4732231.5,7.0,6.38,13,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1398,0.3879,0.4722
551967.5,4732719.5,7.23,6.43,12,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.046,0.364,0.59
551840.5,4732977.5,7.59,5.97,42,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.3289,0.3666,0.3045
551390.5,4732687.5,6.52,6.29,12,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0521,0.0515,0.8963
551393.5,4732635.5,6.36,6.01,18,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0585,0.1849,0.7566
551657.5,4732070.5,6.67,6.14,9,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.2012,0.0529,0.7459
551683.5,4732146.5,6.59,6.25,11,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.2372,0.2315,0.5313
551673.5,4732052.5,6.69,6.35,5,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.2415,0.1575,0.601
551376.5,4732707.5,6.07,6.02,7,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1137,0.261,0.6253
551450.5,4732736.5,6.18,5.98,8,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0568,0.1214,0.8218
551975.5,4732748.5,6.36,5.98,7,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1828,0.1499,0.6673
551920.5,4732939.5,6.17,5.94,9,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.067,0.1085,0.8246
551938.5,4732132.5,5.89,5.81,6,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.0306,0.0981,0.8713
551908.5,4732048.5,5.83,5.75,6,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.1089,0.2392,0.6519
551625.5,4732205.5,6.04,6.03,3,PNOA-2024-GAL-551-4733-H29-NPC01,A Estrada,Orazo (San Pedro),110_946,True,1,0.3455,0.2152,0.4393
551053.5,4733344.5,30.0,18.45,631,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.2246,0.074,0.7013
551845.5,4733030.5,28.3,17.14,117,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1698,0.224,0.6062
551347.5,4733432.5,23.27,14.72,80,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.3645,0.0729,0.5626
551906.5,4733511.5,22.16,15.53,292,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1012,0.2539,0.6449
551641.5,4733719.5,21.04,15.26,510,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0754,0.148,0.7766
551483.5,4733044.5,20.24,15.04,390,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.1007,0.7198,0.1794
551035.5,4733357.5,19.76,11.24,563,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.0364,0.4482,0.5153
551356.5,4733435.5,19.68,10.58,227,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.389,0.1012,0.5099
551351.5,4733439.5,18.51,13.71,53,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.4725,0.0527,0.4748
551644.5,4733731.5,17.56,13.07,272,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0732,0.1077,0.819
551020.5,4733578.5,17.58,14.3,67,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.0441,0.2626,0.6933
551764.5,4733073.5,17.28,11.54,144,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0498,0.4288,0.5214
551152.5,4733381.5,17.83,13.76,60,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.22,0.0834,0.6966
551652.5,4733722.5,17.72,11.13,96,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0686,0.0245,0.9069
551646.5,4733704.5,16.69,13.57,114,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0448,0.3113,0.6438
551959.5,4733654.5,16.58,12.28,175,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1901,0.1123,0.6976
551898.5,4733868.5,16.74,13.44,155,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0325,0.7197,0.2478
551640.5,4733703.5,16.61,11.63,66,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0628,0.4539,0.4833
551754.5,4733095.5,16.65,9.95,153,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0851,0.2401,0.6748
551793.5,4733108.5,15.66,11.47,107,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0645,0.2116,0.7239
551881.5,4733008.5,16.67,11.47,221,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0284,0.3053,0.6663
551374.5,4733545.5,15.46,10.6,324,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.0434,0.4938,0.4628
551371.5,4733409.5,15.35,11.39,190,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.0937,0.0601,0.8461
551620.5,4733738.5,15.2,11.31,109,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1268,0.0685,0.8046
551989.5,4733187.5,14.55,10.84,111,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0504,0.3832,0.5664
551949.5,4733219.5,14.78,10.3,68,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.1198,0.2266,0.6536
551903.5,4733314.5,14.29,11.25,323,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0279,0.7436,0.2285
551933.5,4733491.5,14.46,11.48,241,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0503,0.5358,0.4139
551765.5,4733088.5,14.41,9.49,178,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0865,0.4681,0.4454
551784.5,4733098.5,14.82,9.49,110,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0839,0.1988,0.7173
551593.5,4733703.5,14.18,10.75,449,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,0,0.0511,0.5569,0.392
551362.5,4733550.5,14.95,11.09,65,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.0492,0.0681,0.8827
551894.5,4733858.5,14.19,11.36,67,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0629,0.3297,0.6073
551595.5,4733679.5,14.54,10.93,219,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0588,0.2184,0.7228
551374.5,4733530.5,13.49,11.12,215,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,1,0.0715,0.1471,0.7814
551605.5,4733699.5,14.06,9.84,90,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0586,0.1382,0.8032
551618.5,4733712.5,15.83,9.78,52,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0684,0.0963,0.8353
551355.5,4733057.5,13.24,9.8,251,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Oca (Santo Estevo),110_946,True,0,0.0811,0.6604,0.2584
551798.5,4733113.5,13.53,9.13,123,PNOA-2024-GAL-551-4734-H29-NPC01,A Estrada,Loimil (Santa María),110_946,True,1,0.0759,0.346,0.578
